,column_name,type_of_data,type_of_string,avg_length_of_field,var_length,std_dev_length,ratio_white_space_length,ratio_num_val,min_val(int),max_val(int),avg(int),variance,std_dev
0,02-GioPonSpiz-name,0,5,11.950075075075075,49.053834016141565,7.003844231287669,0.0472462346835197,0.002022808579181128,0,0,0,0,0
1,02-GioPonSpiz-industry,0,5,13.15503003003003,7.8922165218165965,2.809308904662603,0.03954829976501803,0.0,0,0,0,0,0
2,02-GioPonSpiz-sector,0,5,16.558183183183182,63.44535546624357,7.965259284307296,0.04658613967603465,0.0,0,0,0,0,0
3,02-GioPonSpiz-headquarters,0,5,7.728603603603603,10.18279399376846,3.1910490428334786,0.006076851472163201,0.0,0,0,0,0,0
4,02-GioPonSpiz-founded,0,5,3.9876079609463013,0.0437982955338948,0.2092804231979064,0.0,0.9947447447447447,0,0,0,0,0
5,05-MalPatSaj-name,0,5,11.977499196399872,49.49209805265209,7.035062050376819,0.047178976955566075,0.0019158439814744765,0,0,0,0,0
6,05-MalPatSaj-industry,0,5,13.162648666023786,7.816623721862368,2.795822548350014,0.03993228651342823,0.0,0,0,0,0,0
7,05-MalPatSaj-sector,0,5,16.506430868167204,62.237173169069365,7.88905400977008,0.04639934401488956,0.0,0,0,0,0,0
8,05-MalPatSaj-headquarters,0,5,7.8341369334619095,10.344827864201399,3.216337647729386,0.005877323814275137,0.0011076837017049168,0,0,0,0,0
9,05-MalPatSaj-founded,0,5,4.015112540192926,0.17571235465131307,0.4191805752313829,0.0,0.9902407228829603,0,0,0,0,0
10,05-MalPatSaj-notes,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
11,06-MarScoToc-name,0,5,11.247172859450727,35.183143288841485,5.931538020517232,0.044620418001526024,0.002934841141626279,0,0,0,0,0
12,06-MarScoToc-industry,0,5,21.788368336025847,408.5263369773776,20.212034459137893,0.04711954254983758,0.00024232633279483036,0,0,0,0,0
13,06-MarScoToc-headquarters,0,5,14.1082910321489,222.87638876939397,14.929045139237605,0.045697646913172074,0.005026313434480111,0,0,0,0,0
14,06-MarScoToc-founded,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
15,06-MarScoToc-area_served,0,5,16.92167101827676,746.8106024359904,27.327835670539123,0.01595947514984917,0.00420481229387165,0,0,0,0,0
